Subject,cogn_PC1,cogn_PC2,cogn_PC3,cogn_PC4,cogn_PC5,cogn_PC6,cogn_PC7,cogn_PC8,cogn_PC9,cogn_PC10,cogn_PC11,cogn_PC12
159239,0.24866035867287675,-0.147433800685089,-0.08383387676910561,-1.4848503032371572,1.1712069847734219,-0.3137398477772357,0.4554588228498307,0.796190710114574,-0.027165556425977372,-0.19032267177364978,0.9660513526128817,-0.4518613252363678
162935,-0.08419830971374648,-0.69746428971854,-1.5658432403833826,0.6776470493608656,-1.1143729310563923,-0.6632540109628173,0.008255179617412263,0.912339355621893,-0.12084689594477366,0.6333725640060406,0.3452203578337839,0.2820606341928712
164131,2.8090602527522317,0.49207679595501225,-0.18971816989327547,0.1987947232480694,1.2200139874631424,0.33517559219361337,0.45639948592176616,0.03563001150343279,-0.131188243537519,0.023348733181658643,0.5918724316583345,0.07155423634635139
164636,0.044360456093258324,-0.36723162954165695,-0.6537156158437609,-0.41454734546777444,-0.3832430165481136,2.096954572836851,0.47486070385429013,1.4171920918525012,1.1642171951970817,0.41317137454467723,1.377061048821564,-0.32524519964394516
165436,0.395309517158432,1.0804962974805787,-1.1643909322392876,0.9861411312882936,1.2575617602486635,0.44021386611775326,0.7825315980605699,-2.102599078937079,0.8490009241254863,-0.9741122479717947,-0.8881330225625756,0.36511984843022743
167036,-0.2338067924905605,0.2142331260432401,1.9024080848369704,0.1125586293722629,-0.1631800697113944,-0.3849382790291333,-0.9225790739843749,0.142440185904732,-0.5866792565387776,-1.2144794307442817,-1.1313790671457973,-0.3097756604670872
167440,-0.5271497060686778,0.15684516175047386,0.4447300845952756,2.2034086103675845e-05,0.09423111216434828,-2.0029423111345332,-0.9191595893126622,0.733470341400426,-0.4436670763790972,-1.1104941928322878,-0.17805501182473102,0.3237539133137319
169040,-0.309947158823606,-0.440692162329757,-0.23355082621527345,1.0130210232251304,-1.0899127855405926,0.5048538064310424,-0.8374424550446308,-0.5297663456149161,0.7771137396073868,0.21746780451054845,0.716290777969613,0.5571781667148265
169343,-4.703442462600103,-0.03661570861331224,1.1366351140884172,-0.5252141389172326,-0.7203284872012364,-0.6899915708429549,-0.6956776278010113,0.35169344981341866,-0.3046513424610735,-0.3375890806161843,-0.3086249445564248,0.48529458973318307
169444,-0.7735720407969678,1.3928265883818403,-1.949030953317302,-0.2867776031320264,-0.6735953313630373,-0.3018157904413067,0.4834726880830316,-0.09934995027862156,-0.6292419204031905,0.4507238144352881,-0.043089711627398,0.32482686965879337
169747,-0.35847128476534634,0.23229483592604833,-1.937299842820973,-2.218661681151308,-1.1586486759010683,-1.8638885187129495,0.16477174199395964,0.38979449713858577,0.38009123415034246,-0.8471031993322017,0.7521664617583004,0.6445016699754111
171633,-0.888303111299426,-0.6048441691854566,0.45364593911946544,0.8708354785611899,-1.6915763882611954,0.2696289449911336,-0.17642230443066298,-1.0108231313747633,-0.6684527615360694,0.11106373565598132,0.41187988965261146,-0.20375436686579784
172130,0.14506651558621086,-0.06921081950169523,0.04198761561035038,0.9547126075709504,-0.007894601463954773,1.2321005539278114,-1.3361583636112826,0.10867286559384033,0.48270930665219736,0.42084306381855796,0.06889072620868955,-0.4126471410464949
173334,3.4286580042469743,1.2747234091734754,-1.7951309457681786,0.9473937812653239,-0.3385009653999132,-0.2243954321423992,0.9535816340987292,1.1528382157272368,1.0054733356393517,0.254213662251972,1.2717794051189877,0.1926711412613924
175237,1.5082332831629692,-1.245488601525023,0.8240350645108407,-0.5565895467765221,-0.4853414865753061,2.2528269914042864,2.4932735993824395,-1.6491906868802768,-0.7659114768647897,-0.41321811552511567,0.5008160895019375,-0.0850116425904354
176542,-1.3989185892870422,0.1343359649387098,0.4133955764320888,-0.6995005617470583,1.7599874201610668,0.06562501761571574,0.5426181360400373,0.25321719894838224,-0.38098026873577295,-0.5421346390001095,0.5977477262090019,-0.5039028317293127
177140,-0.37706629118981644,-0.16743487302539345,-0.137931012583509,0.24821638538386756,3.4420378187056095,1.2607629643515725,0.5456432937630119,-0.6533993766505085,-0.1661373981389102,0.16079475187698578,-1.0348480864920884,-0.08220858415617378
177645,1.1833860690895381,0.1566394662739872,0.27778864268388404,-0.35767042076372585,0.22517043985006047,-0.7548454684137547,-0.6753808502190551,0.3677324878936871,-0.6085943942016138,1.0520441785723575,-0.4332156018960242,-0.3317020905932649
177746,-0.24652105378066344,1.2661202650383896,-0.8208780090184112,0.7308914308922433,-0.8127017891666178,-0.3874841075939888,1.6171465127237938,0.059212066082283125,-0.19561090057561903,1.0089101472135733,0.3092273560641738,0.4536542233116668
178142,2.705756405275933,0.33001941408597174,-0.5952330220934997,0.5007719465012309,-0.5042537536827872,-0.48283853075168465,1.2938555824433273,0.015437072108782111,0.15433921503990256,0.007847985445355588,-0.24908818354312862,0.07791594696133397
178243,-1.6858412023578229,-1.8136354116505142,0.8631403569213378,0.4824454060159564,0.9115770981978829,-0.3100712297669037,0.5353366766747536,0.002495799581603944,0.16363550971127844,-0.862137904768092,2.1099073014037177,0.5772529983584127
178647,-3.966475030083041,1.1400099341583827,-6.089499146543507,-10.826677523243104,-4.498112640229862,1.857096295370002,-1.7228565840936343,-1.2013597399610942,-2.640002763256108,-0.5380208938019198,0.5082310558208171,0.28252278794275537
180533,0.38394090699952527,-0.13889753382180361,0.279166980874627,0.769872410428537,-0.044918145217605475,1.1341556112959568,-0.8065579991668793,-1.6178397352944869,0.4035892651391507,-0.02997655724809037,-1.2686500692603786,0.35938273458481623
181232,1.14347401872802,-1.5028856739529328,0.2632952487128158,0.21822147530028807,1.185562828120681,-0.9271572375431419,-0.12819717285819124,0.7486499835234485,0.2875806219131634,0.2432389643278755,-0.43565198537719707,-0.5480878625776372
181636,-3.2679820119708434,1.0367908968833668,1.430664204586872,-0.5334473933407188,-0.7658549052201856,-1.5288293694609705,-0.050812982162157225,0.8443088188316544,-0.2845748768730602,-0.08966444436402432,0.4580287580255878,0.20136573103948707
182436,-3.2958394244255618,0.5632285064347387,-0.03597554503525453,1.0834228026223278,-0.764247158563641,-0.053099217856471405,1.0329476448926251,-0.739443098160907,-0.7384353828968186,-0.27190642468018933,0.7032358445939986,-0.09606295078022342
182739,-1.4107395406647985,2.406876590728948,0.4593480319506136,0.09264839563027047,0.5373123542444843,-0.6421437765154057,-0.7546954672913816,-0.5955485664512628,0.09670040411235725,1.0321478619287903,0.5658680234513618,0.36940432224828584
185442,3.123046589133173,-1.1797127542143018,-1.1322046651927156,1.2323386962556004,0.117469786755405,-0.7006385566541172,-0.7336630496248631,0.29386114231848576,-0.5368675499475736,-0.2445538285279782,1.5576195400093216,0.884499783625162
186949,-2.2391208850252156,-0.1589187222822938,-2.2199782368726857,-1.1830025765307042,0.9934677898919662,1.1521019495642808,-1.2410749687253115,0.2279757090281941,1.25942656531637,0.40714736095753323,-1.0443451150543954,0.4300125432395334
187345,3.390490266868175,-0.9091370371952986,0.9748111983985572,-0.239158318707563,-0.5986129523700567,0.4891423068957643,1.2897756693610896,-1.0746203650184345,-0.13321046934136016,-0.9412164028132686,-0.2117430967429001,-0.4277844939950284
191033,0.34510957061727865,-0.4038322469307957,0.2575827129814275,0.019698664332221092,0.49302107489353875,0.4450906311370991,-1.2205095646480404,-0.6291682568974543,-0.7233382807104611,0.3659086723326739,0.39255931625028234,-0.04175940373179182
191336,1.9344274328059634,-1.7664836858441393,-0.30904102507959735,-0.01902735398796435,-0.4637857940542972,-0.26587588681039664,0.422377443824724,0.9329231789458934,1.437945700504406,-0.5932446352946571,-0.4085004328861238,-0.2983835175031913
191841,-0.0980445990752656,0.4178494218600236,0.2991505764703553,-0.10046550579697522,-0.040113359457127656,-0.908770326203638,0.20335136189141587,0.051779539052271485,0.44927787273374,0.8657635859826152,0.5409144555178291,0.1077587897504719
192439,-3.7505888082250745,-0.676673442238301,-1.1136563261981456,-0.23520952898744749,-1.701600081159363,-1.032739769898352,-0.12485209300615015,0.01788472682964958,-0.06841190486947968,-0.16776148990650086,0.6092591361736939,0.43802120588565663
192641,0.9924152222095398,-0.44131112435718295,0.045947033348823406,0.7390498800933004,-0.3251764645018436,0.33204058834431577,0.31658495712056794,-0.3658532262672772,-0.04705491798482361,-0.8872671758937917,0.45481314823898517,-0.0884577278514117
193845,0.7973660739966204,-0.6855836397536607,1.644680606137787,-0.681144942928556,0.2743399544107947,0.25669538785247725,-0.2277325698423854,-0.5573886846007219,-0.6242917518236731,0.034488896805017655,0.18312172149449038,-0.6614078774366557
195041,-0.24342739099272961,-0.5464032536752492,-1.1692912555804458,0.552061047009868,0.08627940258475066,-1.0311184515874623,-0.011206162348223669,-0.7263619797779569,0.42363902855271096,0.11828484063405846,-0.7107281439963554,0.8674315505212562
196144,-0.6437458059426032,-0.22622585960857175,-0.3065385795246759,0.7206396524109944,-1.6380709006533258,1.827865595200004,0.9830027321000933,0.1258771943896775,-0.6381388386177347,0.08245113208431037,-0.7921067384553357,0.8157748462841266
197348,1.9992170374967402,0.9012911087148053,-0.7028767467328088,0.4245496681167474,-0.052839523756006895,-1.5446608851014967,-0.9955581842317631,-0.7137080855036892,0.387732832571532,-0.22660600231394146,-0.23628373168107097,0.018914960598919506
198653,1.0298009055878978,-2.612343126772176,0.16366021419090282,0.539141421489821,0.2632131002608374,1.0017719291269844,0.6177584752964056,-0.41332212086044134,0.25322775178763945,-0.6273935807008738,-0.484009033400409,0.6802345208466641
199655,-1.8396021719282545,0.42737825745968977,0.6404714525185973,0.09065231503641645,-0.7354524691586248,-0.10273429984779318,0.9440404157806475,0.17230572276233883,-0.10628734058720737,-0.013821141975962903,-0.23848851256999387,0.2594283165083656
200210,1.9258523277343709,1.3820859865783846,-0.34461318079467645,0.3740657553310796,1.5207363282046957,0.6179503045055009,0.5655017299451266,0.49464123805960725,-0.005431459190251897,-1.1342117334938275,0.20024446754748187,0.3072466501247346
200311,1.7604176779441398,1.424434504558621,-1.8887788476142364,1.0565409714347493,1.074468984470396,-0.5770069262060902,0.5586242204799556,1.9240079969285675,-0.9537390685590961,-0.7515632262037235,-0.10534491272751492,1.163596200823622
200614,-0.7459441487584599,-0.9757961420420033,-0.34786398190304313,0.33633014605061323,-0.4980438705666623,-0.5965377768400584,-0.8640426136909662,-0.3201554421760003,-0.5538841203283014,-0.3442790150862875,0.35085488639873913,-0.290753992308574
201515,2.119825901733062,-1.0198692543601318,-0.3405149092632323,0.547365275910427,-0.028632156290481187,-1.0544333394526852,0.47084256637414706,-0.4205570353568894,0.25776619124280714,0.24542800888855448,0.38153756643675435,-0.19020054254829577
203418,0.6591264457433722,0.1702795858939889,-0.21046061337178223,0.24222485504761554,1.450417655182475,-1.071511455362073,0.822574763357349,0.3683483968437211,-1.0938288851673539,-0.99212163137815,-1.131529852012145,0.18354358100495938
204521,-0.9271918542874851,0.9000847675275986,0.6222327686425051,-0.01556133181741334,-0.22755385690257793,-0.9058965304795791,-0.04049280850097517,0.20172665191384798,-0.4167221883255838,1.3248697737860593,-0.00806936088170812,0.8229998254449045
205220,1.5322899673076795,-0.11393897321225593,-0.15278038418561252,0.2716401038740425,0.36757415629854157,-0.8681913098385121,-0.31034373739256227,-0.14473301513105272,0.6572383946410827,-0.32092226111673816,-0.2622643918101497,-0.32108845158750365
209228,1.8671520354951556,0.8137743368928303,-0.9252986254925257,0.6880957369020871,0.07427489792110185,-1.1004999881354809,-0.05504567496491979,-0.06257322445964669,-0.07502378156066572,-0.06788086386751467,-0.352551728277382,0.3213028057833548
212419,2.3635499643930227,-1.3925889472772992,-0.5717247269902077,-0.2066237643590635,0.7418719368181238,0.1400169792453042,-2.1667495305675435,0.9211423638303525,-1.5126139280973177,0.23117688940054892,-1.8034320915652664,0.8244909490071689
214019,0.26412428957453654,0.08690667333687811,0.48484690413801085,-0.3485171691301074,-0.9966444986906617,1.1620293057819102,0.31081587784041365,0.2302527432518595,-0.47453995015718464,-0.9366549695771551,0.32126174803844254,0.6297780673503721
214524,1.540165950134045,-0.2314579282812057,-0.6082430102969502,-0.16658074886194713,-1.0210650403045063,1.1982759823230156,-0.41696027565270494,-0.4669254588255682,2.0390487177346532,0.08948574091508835,-0.1224188125925339,0.5231958806769381
221319,-2.833798679431757,0.2170210232577966,-0.1264009840111614,1.352235847504983,-0.3145497698947891,0.008385891882780609,-1.5107438176759005,-1.19663598374251,0.39610836149354345,-0.07046874055465135,0.0561197640884398,0.3123900856203211
233326,1.667765861296766,-1.613425578066311,-0.13703655253600525,0.5407136925076277,-1.0431980445557671,-0.09210777517876569,1.0831429082535498,1.5587533346705729,-0.5071556699614648,1.0325505663037,-0.9557488710626972,-0.671718430662934
239136,-2.3394790125865024,-0.4818996265954924,0.1265214080724212,-0.4763843601548475,-0.6411576719785158,-0.2476640755453762,0.6844072279967715,-0.8006346818040606,-1.39631593952107,0.35887124385922387,-0.08071229742243537,0.16056808523628774
246133,-1.2980032593458355,0.8767059660961068,0.8987554516568803,0.0780371595175857,-0.24222592003845858,0.35275998264053526,0.8808133795921772,-0.29900607124824374,-0.8973674520198505,0.8404910955979165,-0.13944234289084056,-1.443141358557616
249947,0.34447976512746586,-0.5324797323919634,-0.4389214336265822,0.608363100737745,0.0982377926330461,-0.4262766241195364,-1.7302847640826773,-0.35776519765840226,-0.32953213782850416,-0.9892862345451809,1.2088231870575024,-0.364882571778664
251833,1.437988594428764,-0.10973802624748327,-0.3254565015058755,0.8186616130057788,-0.0865421929128832,0.37345230778879285,0.7805019716306707,0.33667247195564437,-1.5299396714174711,-0.49152130331000077,-0.7060964668062338,-0.5107741968914978
257845,1.7465883277962164,-0.7835865876995901,-1.0246839539921024,-1.300241328437484,-1.0683060264975164,0.4870434844167844,-1.4368608494220323,1.8469501923170093,-0.26470405156803956,0.6436779089167154,-0.7621481361431328,1.1794534245066817
263436,-0.32403356341267153,2.729767814919211,1.222981464458296,0.21631218533662555,-0.5988241705049643,0.043801416689599644,-0.08044627747055819,-0.4541638059991728,-1.342650159610883,-1.8591077617980576,-0.810918237268165,-0.32240731643906273
283543,1.3810747659201925,-1.3319916295676366,-0.5243756393038498,0.9425699671891379,-0.5241482254324834,-1.2220896716321987,-0.37848687466485076,-0.18782551091833974,-0.0261340089919615,1.035483067729189,-1.2128959735598248,-0.22638936756258976
318637,-1.1028299507384707,0.45414474370924274,-2.184867229892382,1.0788986632567996,0.7423701179898831,1.1762979151664834,-0.20538688119832108,-1.1336274820910148,1.193113301019802,0.4286584768392657,0.7344240532062201,-0.6432830418897121
320826,-1.3360137868612905,0.8222876252533589,0.03682144295564016,0.8611028312832695,0.688110119866161,-1.0781063641452258,0.10949798685593168,0.43129872630655297,-0.10388127949757509,-1.007986375878394,0.14470827517604365,0.2834310475729164
330324,1.4918926693781653,-0.07924650229000997,-0.015262855618317209,0.27564064256382587,-0.6966544965934652,-0.1976902674781807,0.1508034075309355,0.20079324500015014,0.48203900355618284,0.42599881446821164,-0.580174414441711,0.017985539090296376
346137,0.23632856905219501,-1.0066763414545674,0.4653310078756406,0.20643364825381114,0.37980219349612776,1.0175128362026562,-0.4983886395361684,0.5143177331617729,-0.0050815215831434,1.2693460550671447,0.191396067637366,-0.2580103371905781
352738,1.86766622012513,-1.5873777238136175,-1.2182678082222007,0.8900738382431561,-0.19380674302323914,0.03158313934713418,0.28875813407343964,0.7922164456983943,0.34152992392353826,0.15636315745092821,0.0869046736236816,1.3468201392096166
360030,1.9265691480916927,-0.2664685208732992,0.8817810181097018,-0.07053088392151477,-0.3512044356793762,-1.2439311243811964,0.3140172246496076,-0.8998689830948777,0.5402037502921746,0.19942767520718163,-1.0258210455049281,0.3992035256236044
365343,1.8804989927510254,-0.21069288466681887,0.16407857884596486,0.4319828200083168,-0.04782535766781895,-1.3757530766570445,0.12998799872261277,1.1940415276686287,-0.7317340795899573,-0.4261708789574451,-0.2203197580392664,-0.9470169957941759
380036,3.281648541235104,0.15156137256460359,0.9678283230578228,-0.26514041972855024,-0.3869431527007407,0.20010645555522125,-0.5159446346162212,-0.05335605475190234,-0.11641970647089284,-0.6818298452206921,0.10038356907884863,-0.14525792818867622
381038,-1.131239836598869,-0.5035705842510337,0.4684437980903293,0.2180278626206341,0.10942564258321356,-0.7324305887135731,-0.049910085155099905,-0.5471459565894455,0.06681226723303932,-0.9475661642049653,-0.020937597960207086,0.4210043840370628
385046,-1.5453915045562312,0.9552229699014231,-1.559587575775814,-1.544737403925815,-0.8878585631214517,-1.1100610871288021,-0.21104102523732607,0.20467723526573145,-1.3695566077080394,0.1259070448422987,0.03876846004161591,-0.023188596687185176
389357,-0.6823168890635719,1.1336687527307097,1.9856174660655954,-0.17909882243879394,-0.36335536679691943,0.3368353941947866,1.2499989236450335,-2.003860120321737,0.5830543504460748,-2.3692148450758452,1.2719583903721314,0.3482793363898355
393247,-0.937245025028693,-0.7818192220636192,0.9576413012962806,-0.85757505620781,2.577615964883111,0.21018645929577234,0.5083979226967235,0.9587329875557742,-0.8908976446712797,-0.9473526325540214,-0.7111569159180288,-0.9943970789782278
395756,-0.9691328666920067,0.14044889485565326,0.811812829809075,0.5162876216689463,-0.14445235438313073,-1.6430424083101636,0.4336569689404413,0.05163225511434095,-1.0726043021141416,-0.21083623445509675,0.058478750210625374,-0.6364872392961758
397760,0.5283216392846174,-0.5074210345548149,-0.22938321886460714,0.5190079632502266,0.3907578445033744,-0.3410090572563144,-0.03268788725782029,-0.25022898413796935,-0.8023150325924581,1.0998334977118,-0.10021783602754092,-0.03210065055003694
401422,2.8165195778422447,-1.8219911868662524,0.2814228569830731,-0.02396770395249669,0.4025464531923244,0.28173419491865365,0.21359911000930223,0.028563754420119783,1.3447727906348177,0.31996459717644354,-0.5286836985629236,0.0050067778734661506
406836,-0.78351706063036,-0.3816930669579268,-0.9279082693542219,-1.6079585657930242,-0.24473821976627896,-0.12740384310351943,0.763097052791662,-0.1917630186498045,0.6828497433727758,-0.13886069931346626,-0.2448529699488591,-0.08542027510704073
412528,-0.06575166652221867,-0.9020508196267407,0.6641831890397368,1.1283536163650025,-1.5485501473434622,2.240973343014679,-0.39548260722831624,-0.1292297711933512,-2.059187529485502,-0.021138415132028632,-0.7471534701802485,-0.3207500323522783
