Subject,REST1_7T_PA_Movement_RelativeRMS_mean,REST4_7T_AP_Movement_RelativeRMS_mean,MOVIE1_7T_AP_Movement_RelativeRMS_mean,MOVIE2_7T_PA_Movement_RelativeRMS_mean,MOVIE3_7T_PA_Movement_RelativeRMS_mean,MOVIE4_7T_AP_Movement_RelativeRMS_mean,twomen_Movement_RelativeRMS_mean,twomen_SameRestBlock_Movement_RelativeRMS_mean,bridgeville_Movement_RelativeRMS_mean,bridgeville_SameRestBlock_Movement_RelativeRMS_mean,pockets_Movement_RelativeRMS_mean,pockets_SameRestBlock_Movement_RelativeRMS_mean,overcome_Movement_RelativeRMS_mean,overcome_SameRestBlock_Movement_RelativeRMS_mean,testretest1_Movement_RelativeRMS_mean,testretest1_SameRestBlock_Movement_RelativeRMS_mean,inception_Movement_RelativeRMS_mean,inception_SameRestBlock_Movement_RelativeRMS_mean,socialnet_Movement_RelativeRMS_mean,socialnet_SameRestBlock_Movement_RelativeRMS_mean,oceans_Movement_RelativeRMS_mean,oceans_SameRestBlock_Movement_RelativeRMS_mean,testretest2_Movement_RelativeRMS_mean,testretest2_SameRestBlock_Movement_RelativeRMS_mean,flower_Movement_RelativeRMS_mean,flower_SameRestBlock_Movement_RelativeRMS_mean,hotel_Movement_RelativeRMS_mean,hotel_SameRestBlock_Movement_RelativeRMS_mean,garden_Movement_RelativeRMS_mean,garden_SameRestBlock_Movement_RelativeRMS_mean,dreary_Movement_RelativeRMS_mean,dreary_SameRestBlock_Movement_RelativeRMS_mean,testretest3_Movement_RelativeRMS_mean,testretest3_SameRestBlock_Movement_RelativeRMS_mean,homealone_Movement_RelativeRMS_mean,homealone_SameRestBlock_Movement_RelativeRMS_mean,brokovich_Movement_RelativeRMS_mean,brokovich_SameRestBlock_Movement_RelativeRMS_mean,starwars_Movement_RelativeRMS_mean,starwars_SameRestBlock_Movement_RelativeRMS_mean,testretest4_Movement_RelativeRMS_mean,testretest4_SameRestBlock_Movement_RelativeRMS_mean
100610,0.18972,0.202442,0.257122,0.178953,0.201716,0.240824,0.23689006612244898,0.18504565277551022,0.2569068714932127,0.20098130316742083,0.2744653132978723,0.19703636914893616,0.2936026968253968,0.19151591857142863,0.27517161204819274,0.16833506829268294,0.17309409517543858,0.18437751986842107,0.1781389888030888,0.19982602857142856,0.1842306248,0.19536241596,0.17684283373493975,0.16879557590361446,0.20439770333333335,0.215666125,0.2080314945945946,0.1846737956756757,0.20222337733990148,0.20889112660098516,0.20356085405594404,0.20783929650349647,0.1751732626506024,0.22263525301204817,0.26650860854700853,0.21091922649572648,0.22491697619047618,0.18815080822510824,0.22330121725490196,0.206211306627451,0.22510819397590362,0.22123463975903615
102311,0.0525035,0.139191,0.0832096,0.0789687,0.103597,0.09436,0.06955282816326532,0.03430125971428571,0.08252169140271491,0.04630828506787331,0.08285411382978723,0.07101927606382978,0.097362073015873,0.05703550920634921,0.10314063253012047,0.0784537056097561,0.06336564385964913,0.03368597557017544,0.09008000347490347,0.04600764054054054,0.0846296388,0.06847457832,0.07641360722891566,0.07948390192771085,0.10291362666666666,0.09167237777777777,0.10669071297297299,0.0992695427027027,0.10668203004926109,0.16888450640394087,0.09714961748251749,0.15954194545454548,0.11689547590361445,0.20550762289156632,0.09298079196581197,0.09215733205128206,0.08954064800865802,0.12766102813852814,0.09222920705882354,0.17010997764705882,0.09497366506024096,0.2164803144578313
102816,0.176665,0.144463,0.228877,0.176782,0.156451,0.14872,0.24426909918367348,0.20455062040816327,0.21406761927601808,0.17788893167420813,0.2852092893617021,0.17319549202127663,0.216304646031746,0.1333881652380952,0.20277276746987952,0.17212751951219515,0.15286997456140353,0.2005869070175439,0.17006727722007722,0.17776260501930502,0.22409051640000002,0.15663562564,0.16210879397590364,0.16788328674698794,0.13875757055555557,0.1558726116666667,0.17494415513513514,0.16253718864864866,0.17610676108374385,0.13587736896551725,0.15232782447552448,0.1419455209090909,0.16059301325301203,0.10405573855421689,0.1201293594017094,0.16357185641025643,0.1750916961038961,0.15012269653679652,0.15941906823529411,0.14221167643137256,0.1577647843373494,0.10831633012048192
104416,0.0334869,0.049917,0.0394932,0.0263406,0.0332663,0.0474593,0.037161241551020414,0.033365773102040815,0.03964386257918552,0.030570625972850683,0.0434378225,0.0367560264893617,0.03850705619047618,0.03340633603174604,0.03787533975903614,0.035757371341463416,0.02135944815789474,0.03359637785087719,0.018476855675675675,0.030475335984555985,0.028237283919999998,0.036017347760000006,0.04052439590361445,0.03542301301204819,0.03540467483333334,0.04413559555555556,0.030588322540540544,0.04927141,0.0317905345320197,0.04962527857142858,0.031635634615384614,0.05665526503496502,0.036085330000000006,0.06098051445783134,0.03222258803418803,0.04327496102564103,0.04840574965367965,0.05107421142857143,0.05063185239215686,0.05090867364705883,0.044528114939759035,0.059035872289156625
105923,0.0892302,0.0854001,0.0676684,0.0531432,0.0572334,0.0604693,0.046844543044897956,0.06695772538775512,0.0630696613122172,0.08108737443438914,0.08392899648936172,0.1074209409574468,0.07971183015873015,0.12042329365079364,0.08810244409638554,0.10351789756097561,0.04013585805526316,0.06713709328947368,0.053374726602316604,0.08452855193050192,0.06082581724,0.11087323884,0.06312719036144578,0.10478001445783132,0.05443855005555554,0.08603960138888887,0.05317738821621622,0.08677469881081082,0.05922261034482759,0.08529102512315273,0.05555148496503497,0.08371825076923077,0.07128964939759036,0.08940203614457831,0.0600219488034188,0.0856314655982906,0.06014754891774892,0.08118558735930737,0.059055644196078436,0.08628750376470588,0.07025295301204819,0.08860952891566265
108323,0.0543038,0.0609459,0.0754587,0.0471239,0.0692088,0.137687,0.05821013836734694,0.04184096881632654,0.10345663891402714,0.056334557466063355,0.06246007010638298,0.06920891914893616,0.06385890793650793,0.053481129206349204,0.09150818674698796,0.058646653658536586,0.04178588929824561,0.04160231298245615,0.04203918030888031,0.055662583397683395,0.06113207204,0.06635991496,0.04685091807228916,0.05792063493975904,0.05292444477777778,0.04815158505555556,0.04817460864864865,0.05896978210810811,0.10989003871921184,0.07387968965517241,0.05735730097902097,0.0670895055944056,0.06859898072289156,0.05559762843373495,0.055795163162393156,0.048089098760683756,0.2504061402597403,0.06525335194805196,0.15899040117647056,0.07756149709803921,0.07003595180722892,0.05579418144578313
109123,0.158322,0.143594,0.168423,0.121877,0.127944,0.142056,0.1534555469387755,0.11349471351020407,0.171665843438914,0.11660656923076922,0.17395224042553192,0.20429348776595743,0.17959010634920639,0.19138672698412698,0.19003821325301207,0.28350349634146343,0.14669276359649125,0.11284990004385966,0.12233192034749034,0.1220260250965251,0.10933910416,0.1966779256,0.09937274024096383,0.28010783975903614,0.12827294833333333,0.1257284527777778,0.13159119567567568,0.14688930702702704,0.13613892709359607,0.14276172512315272,0.11807389580419579,0.1541987762237762,0.13667005867469878,0.14251160457831324,0.12570721923076922,0.12978891794871794,0.13550730303030298,0.14526987619047618,0.15254942470588234,0.14865465960784313,0.1747712469879518,0.1571864696385542
111514,0.0504806,0.0380921,0.0344347,0.0376995,0.0470135,0.0327041,0.03640898693877551,0.05845572244897959,0.03553331271493213,0.052477175158371046,0.029789739468085105,0.04124891255319149,0.0376502126984127,0.04486364507936508,0.03835501686746988,0.04718147963414634,0.04592130403508772,0.05873286447368422,0.033505860772200774,0.052802106988416996,0.03376511564,0.041450231840000004,0.04150584939759036,0.04714630036144579,0.04296142422222222,0.03763235827777777,0.04714296248648649,0.037603561675675676,0.05193595724137931,0.03853597852216749,0.04758397202797203,0.038947668531468534,0.04288083650602409,0.039296893975903614,0.02714600252136752,0.03669218076923077,0.03151464112554113,0.03790534177489177,0.03741429776470588,0.040104603254901956,0.04101479759036145,0.0404614313253012
114823,0.0756662,0.0772608,0.0826511,0.0736736,0.0549069,0.0615483,0.07879252444897959,0.05994127559183674,0.08381776656108599,0.0754000046606335,0.09010455861702127,0.08224516180851063,0.08291298412698414,0.09489349206349205,0.08749917469879517,0.10009778914634147,0.08105580201754387,0.05911176192982456,0.06863987733590735,0.07309626084942085,0.0715433136,0.08527520820000001,0.07982775843373494,0.10067979289156626,0.06380009344444446,0.07578927427777779,0.05900320124324324,0.07355935567567568,0.051431225517241386,0.07829834512315272,0.04763240888111888,0.0871314393006993,0.048366594096385544,0.08062405975903614,0.052521225427350424,0.07287766025641026,0.06520705207792209,0.07917348965367964,0.06026676525490196,0.08071595521568628,0.07749089879518073,0.07422294313253011
115017,0.0918424,0.139346,0.0944105,0.0706079,0.135097,0.108093,0.08937082191836736,0.08810765946938776,0.10069724334841629,0.08845931932126698,0.09305885159574469,0.09769517409574469,0.09969093015873015,0.09571529523809526,0.09296094457831326,0.0999745536585366,0.05659423258771929,0.08916137355263157,0.0746049367181467,0.08798090027027027,0.07251332472000001,0.09709134212,0.08543080722891566,0.09928010843373494,0.12269473333333333,0.11049631627777777,0.14009556864864864,0.14609955945945946,0.1360653960591133,0.14901343157635466,0.13653692937062933,0.1515425923076923,0.15016170843373494,0.144013798313253,0.08661403235042736,0.1139509885897436,0.10318485194805195,0.15232942727272727,0.11844685647058824,0.1503569851372549,0.1354538114457831,0.1360201826506024
115825,0.0724088,0.12697,0.112006,0.0987477,0.156758,0.140149,0.10267704612244899,0.07968066718367346,0.11022461067873304,0.06962418298642535,0.11421314042553192,0.07133922452127658,0.13552015873015874,0.058787808730158715,0.12450857228915663,0.0743749818292683,0.0836178951754386,0.08142300070175439,0.10824180200772202,0.0700503905019305,0.10495576272,0.06809950228,0.10206467951807226,0.0716123278313253,0.1637645172222222,0.11337838444444444,0.16918771945945948,0.14878334108108107,0.15142102857142856,0.12945809738916256,0.1605333993006993,0.11522257412587414,0.1575029891566265,0.12944433614457831,0.1432976308119658,0.1202981858974359,0.13640258268398267,0.1433313095238095,0.1450826788235294,0.122521234,0.1348225204819277,0.12738807710843372
116726,0.11419,0.125516,0.122353,0.124268,0.13387,0.14284,0.11819491408163266,0.10117397628571427,0.12142922850678732,0.1039760184162896,0.1300267045744681,0.12887054946808513,0.12849060476190471,0.1057401,0.11729787710843372,0.1297558987804878,0.11855209605263159,0.10086661179824562,0.10762577513513513,0.10589566629343629,0.1210760956,0.1312310004,0.15357042409638552,0.12988575421686746,0.1288246775,0.11528341833333333,0.13252111481081083,0.13160058697297297,0.12281227443349754,0.1279667548275862,0.13299808321678322,0.13001247622377624,0.1277346734939759,0.13457107108433736,0.14038799999999999,0.12010343717948718,0.14277323290043292,0.12844890766233766,0.14416764666666665,0.13062463827450982,0.18729183493975904,0.13251871686746988
118225,0.0549196,0.0507099,0.083682,0.085872,0.0751394,0.0690815,0.07340615404081635,0.0384282299877551,0.08534662244343891,0.06568007855203621,0.08586283510638297,0.06693022212765957,0.10187329111111111,0.06178387063492063,0.09143887590361445,0.046686434756097565,0.0700565093859649,0.03763826485526315,0.08790862637065637,0.06416036841698843,0.0947404966,0.06560996952,0.09408900361445782,0.04621416686746988,0.06089288655555556,0.038856081111111114,0.07927634243243242,0.052589967243243246,0.08611536798029558,0.05547552881773399,0.07267152853146852,0.05030274223776224,0.07709581457831326,0.054844419518072285,0.04004670799145299,0.041223867136752135,0.0800029328138528,0.05652041411255411,0.07775852192156864,0.050004252039215685,0.08814321204819277,0.05715741951807228
